id,prediction
0,0.5764162540435791
1,0.7792113423347473
2,0.775583028793335
3,0.8079916834831238
4,0.739324152469635
5,0.8752613663673401
6,0.8951627612113953
7,0.7788479924201965
8,0.7956691980361938
9,0.8952280879020691
10,0.5246043801307678
11,0.5461746454238892
12,0.9341322183609009
13,0.7765640616416931
14,0.700424313545227
15,0.9108478426933289
16,0.7687322497367859
17,0.8261929154396057
18,0.8748169541358948
19,0.7544724345207214
20,0.9014471769332886
21,0.7453033328056335
22,0.543350338935852
23,0.695671021938324
24,0.8101891875267029
25,0.7458879947662354
26,0.922702431678772
27,0.8719178438186646
28,0.5872640609741211
29,0.8347906470298767
30,0.7655095458030701
31,0.672805666923523
32,0.6298550367355347
33,0.8619457483291626
34,0.8373073935508728
35,0.8818724751472473
36,0.6688647270202637
37,0.6525942087173462
38,0.6522374749183655
39,0.7443273067474365
40,0.5150083303451538
41,0.7976176738739014
42,0.7609977722167969
43,0.6071747541427612
44,0.7250248193740845
45,0.8960224986076355
46,0.6270233988761902
47,0.7253100275993347
48,0.9173136949539185
49,0.7101537585258484
50,0.8195731043815613
51,0.694166362285614
52,0.5458986759185791
53,0.8498097062110901
54,0.5917115211486816
55,0.6691756844520569
56,0.5289725065231323
57,0.9169224500656128
58,0.922563910484314
59,0.7124021649360657
60,0.8954998850822449
61,0.9009369015693665
62,0.8695505261421204
63,0.7190706729888916
64,0.8425957560539246
65,0.6509266495704651
66,0.7495838403701782
67,0.684876024723053
68,0.7623287439346313
69,0.5871164798736572
70,0.7806220650672913
71,0.8398264050483704
72,0.9307070970535278
73,0.6894020438194275
74,0.7001890540122986
75,0.6638038158416748
76,0.7748795747756958
77,0.8722571730613708
78,0.7044621706008911
79,0.6625407934188843
80,0.5564417839050293
81,0.6827264428138733
82,0.5116145014762878
83,0.5696283578872681
84,0.732231855392456
85,0.7136596441268921
86,0.6459489464759827
87,0.8176232576370239
88,0.62809157371521
89,0.6233101487159729
90,0.6747250556945801
91,0.9157589673995972
92,0.7817459106445312
93,0.8278496265411377
94,0.8135511875152588
95,0.707980751991272
96,0.9025429487228394
97,0.7449642419815063
98,0.8648263812065125
99,0.9050590991973877
100,0.5105330944061279
101,0.7745031714439392
102,0.7508665323257446
103,0.8097628355026245
104,0.7827860713005066
105,0.7561042904853821
106,0.7551257014274597
107,0.8607445359230042
108,0.900227427482605
109,0.5685206055641174
110,0.7423139214515686
111,0.8858034014701843
112,0.8003759384155273
113,0.7632431387901306
114,0.6575857996940613
115,0.8183889389038086
116,0.8402729034423828
117,0.7197230458259583
118,0.616173267364502
119,0.6235872507095337
120,0.802656352519989
121,0.8659645915031433
122,0.8929734826087952
123,0.8847724199295044
124,0.9374520182609558
125,0.7616618871688843
126,0.751297116279602
127,0.8145729899406433
128,0.8001149296760559
129,0.8372683525085449
