id,prediction
0,0.5895265132768664
1,0.7908293830160056
2,0.3671370573777673
3,0.7657703852247656
4,0.20906707623927906
5,0.9057247853448032
6,0.0957219245535077
7,0.21185201427992575
8,0.12455788245062248
9,0.9004563704088577
10,0.4632280707611693
11,0.5937570413685256
12,0.9471221569445377
13,0.1641071487028964
14,0.6176942434199448
15,0.946171220768351
16,0.1813757395802397
17,0.8481294705087121
18,0.8183748204198328
19,0.17138075986682055
20,0.9228401460874714
21,0.6677372509145586
22,0.49459101079792334
23,0.27988607419345474
24,0.3722287326798431
25,0.6442524003267988
26,0.8844019270819812
27,0.9266274446695274
28,0.5516120695456715
29,0.8772920349110991
30,0.7209986929496583
31,0.6222381145376764
32,0.8038897933463081
33,0.10450968902082694
34,0.874705356343493
35,0.8362756223384467
36,0.25264289066113593
37,0.7015167306511396
38,0.4949598022919091
39,0.14063267539090643
40,0.5552871112593465
41,0.22902478031011098
42,0.19761758713605787
43,0.33420435417026506
44,0.5171710086030192
45,0.8059148249799315
46,0.7048014710201485
47,0.32513729717987666
48,0.9344084757282469
49,0.6672232862057587
50,0.7716670761977021
51,0.189095234782075
52,0.3357397184596874
53,0.1454856676297507
54,0.4382525737384069
55,0.691104264605182
56,0.6264454828041284
57,0.9481159558017976
58,0.030287331449182702
59,0.22744848290015823
60,0.8892272347592582
61,0.9436161033539006
62,0.8402616826650584
63,0.24215173225376588
64,0.16226825560873184
65,0.26589736774202166
66,0.6747320935385557
67,0.2908819079707048
68,0.2984186048642694
69,0.47922709663589286
70,0.7103026013593469
71,0.7509663020153106
72,0.08329495790544517
73,0.2701541058444147
74,0.4410148203596229
75,0.6492770100666471
76,0.19901199296209932
77,0.6341092750249562
78,0.2020068854317994
79,0.6362454016480514
80,0.2818131990410246
81,0.5549672513543101
82,0.4799401173219364
83,0.5366327376097703
84,0.7176713523416163
85,0.3117984871851699
86,0.6310208302151672
87,0.14515512012496673
88,0.437094728955778
89,0.2155211115281729
90,0.39177349740114176
91,0.038214157122974185
92,0.2844396717776304
93,0.8757723458103642
94,0.8379098258078785
95,0.8356007425645936
96,0.04519194150803227
97,0.6653151865347847
98,0.8534316987393734
99,0.9263998754349424
100,0.37134139951267475
101,0.22377610256644484
102,0.7426322666443308
103,0.30947281222910167
104,0.4260419291284084
105,0.7687019015175823
106,0.48688277374780575
107,0.9435620683722657
108,0.05025542102739454
109,0.4571916407890598
110,0.7770779418268985
111,0.9253181374964042
112,0.09317873441285116
113,0.1543674568825341
114,0.3323430494447044
115,0.8281703136144399
116,0.9067402869452987
117,0.27932830811727993
