id,prediction
0,0.7058388966154517
1,0.8224829443121581
2,0.2354700446790201
3,0.836268998505812
4,0.20947347460840623
5,0.8943125581037631
6,0.0724470916690175
7,0.18669157518172716
8,0.13592893133273487
9,0.8956088494313931
10,0.4050606258131858
11,0.43037318399876373
12,0.9562841650485263
13,0.16542261006032452
14,0.6621838559291773
15,0.942815281614149
16,0.16471992119819623
17,0.8828933215373275
18,0.9193647034180509
19,0.21729503429830127
20,0.9161336720641693
21,0.7678973224172174
22,0.400032319308874
23,0.287689706980576
24,0.1826681377411759
25,0.6300452317691894
26,0.8732464290751578
27,0.9348904321222451
28,0.6175420737574051
29,0.8861803237385164
30,0.8271316880378343
31,0.6934490054840714
32,0.7924902690462189
33,0.08211026713150651
34,0.8656758232248469
35,0.9127688205191928
36,0.22023812606587295
37,0.7184961383488883
38,0.3362395137884017
39,0.12819571705534327
40,0.2869028177894505
41,0.1955682528961973
42,0.20179022700269225
43,0.39126978733206735
44,0.6730355834616251
45,0.8709643500845257
46,0.7103327020605392
47,0.25730173593004846
48,0.884088005651696
49,0.7644293168842458
50,0.868587557516032
51,0.3100410122385132
52,0.49169775372594676
53,0.12912566546697346
54,0.4193792865872922
55,0.5644429011159168
56,0.47450234980580164
57,0.9677481331852302
58,0.019682094224534326
59,0.15673915700014573
60,0.9090025038732675
61,0.9503999963789855
62,0.8827779946339729
63,0.21908734201537713
64,0.07523399056063328
65,0.30126061935765697
66,0.5943595949629498
67,0.2789977731928369
68,0.37968691044895153
69,0.48127711690640473
70,0.7643166852599411
71,0.7853789627864721
72,0.039576550142123024
73,0.17253195953293082
74,0.4513757909256021
75,0.7058643821991654
76,0.20348422012194825
77,0.7781274783823882
78,0.17260626529141618
79,0.6883640977844606
80,0.3516598633497869
81,0.6261914894414642
82,0.621943312724855
83,0.5811356831701592
84,0.7831249585018702
85,0.2426506067239026
86,0.6252340620609644
87,0.1264188785314706
88,0.3993954914870854
89,0.32108220641324037
90,0.22606273605445
91,0.05565778658028569
92,0.2638961751558016
93,0.8695735613724732
94,0.811167769350138
95,0.8015263882965392
96,0.044231555566920815
97,0.8438715473545504
98,0.8813564512343621
99,0.9160022865608582
100,0.4402182510581997
101,0.1778339747320715
102,0.6842158665020387
103,0.33287782706877456
104,0.25913360373864064
105,0.7552466559046365
