id,prediction
0,0.7475777173089088
1,0.82507318025131
2,0.23312998046341335
3,0.838245990330074
4,0.2224881949630971
5,0.874992651671739
6,0.06719745170114341
7,0.19554372579841098
8,0.13581513081136576
9,0.9082965876536813
10,0.45053758815694633
11,0.3326652299292098
12,0.9325765378362283
13,0.18288836835338224
14,0.644688870453203
15,0.9241826360437361
16,0.17484539863780948
17,0.8767578508863689
18,0.8698294246771138
19,0.1905862327074552
20,0.8899920498803828
21,0.7772177212048597
22,0.34836834484866125
23,0.3398644907592367
24,0.21566707607721214
25,0.6399986551544494
26,0.8756743970728676
27,0.9329168780812946
28,0.608426098660102
29,0.8744722375161443
30,0.847528696137178
31,0.6965156713442628
32,0.7436388542782669
33,0.10394830758597597
34,0.8274277684573476
35,0.89340065879385
36,0.24181401370145408
37,0.7375194974201449
38,0.2841025162826415
39,0.15010215377359953
40,0.35150691398695516
41,0.211078837822804
42,0.21320501826423957
43,0.400626216122997
44,0.696276839540517
45,0.8755663225968828
46,0.7180649714251092
47,0.25286568950582344
48,0.819596295292398
49,0.7808373966002929
50,0.8779515410069612
51,0.35852598758900367
52,0.3653781112013445
53,0.1132347261926962
54,0.3642998452286122
55,0.5365795301071838
56,0.47627485803897457
57,0.9551910575472549
58,0.009926011807821091
59,0.14373063843569198
60,0.9151615387786692
61,0.9561254167403576
62,0.8887620543436191
63,0.30649033632756917
64,0.057239810433482516
65,0.3131786877801659
66,0.6490167871731348
67,0.32346850809092853
68,0.43653742758143776
69,0.4328115395420609
70,0.756006075125229
71,0.74628270930097
72,0.040142084138323764
73,0.14524373686692016
74,0.4702285852214961
75,0.7334512042167382
76,0.19841490944545406
77,0.8160201216451493
78,0.18927672785317265
79,0.70758820457579
80,0.33597194555713367
81,0.6530388250183721
82,0.6156015431286067
83,0.6508377313631597
84,0.7679260576126927
85,0.2827803099932324
86,0.6744877962801009
87,0.11429763770391252
88,0.4305818449763327
89,0.26774935936794836
90,0.22176848265744994
91,0.03998306512267353
92,0.27638845140357565
93,0.8642002227321994
94,0.8242910176537415
95,0.8309257832474847
96,0.019863538756994106
97,0.7894061131208697
98,0.8617447041427391
99,0.9088202529013403
100,0.42050804914849205
101,0.17976204907951926
102,0.6870410404450481
103,0.3268362245028838
104,0.24776530816271658
105,0.7742127628370152
106,0.4414274097974075
107,0.9559447699977118
108,0.055984367764776166
109,0.4587738520384044
110,0.7563229605854191
111,0.9307335524968042
112,0.11484653480298532
113,0.1070355649374691
114,0.27603212133336286
115,0.792749722422333
116,0.8552022434653824
117,0.2800409353649095
118,0.7151926573581425
119,0.28752888686035827
120,0.7592630646019357
121,0.8914917092612586
122,0.9225728028924354
123,0.16194221995334343
124,0.014801937650504929
125,0.1781213709982584
126,0.6585946947851347
127,0.19709402224689956
128,0.7744301576502445
129,0.11057667699769357
130,0.8926715479594534
131,0.2467711110891807
132,0.9129977878407215
133,0.17292183229773322
134,0.871593334240493
135,0.7012795124432282
136,0.21074904385795368
137,0.813763234019135
138,0.4146155251528623
139,0.9097615471105726
140,0.65842159299609
141,0.6206252930346501
142,0.24217929921208367
143,0.5797995919227289
144,0.8059641542968857
145,0.22067870339881457
146,0.888916242546822
147,0.8768721593534476
148,0.20575210597832314
149,0.7241462344681067
150,0.1742562922819676
151,0.7291259054025921
152,0.8525419309012467
153,0.07776649408703687
154,0.1886330400326441
155,0.34930687556445994
156,0.24599063475505786
157,0.4372920234205242
158,0.5011507710298695
159,0.2754000385894661
160,0.5348085532564407
161,0.15563508732714487
162,0.444285627455256
163,0.7052417364992706
164,0.6715770148077753
165,0.41116271136816923
166,0.020060174846331116
167,0.15687666568350292
168,0.8021339034813646
169,0.5743238632903359
170,0.8971282881773863
171,0.398254111950704
172,0.42138735072883515
173,0.11172108599218523
174,0.27065620120068345
175,0.9472076755919657
176,0.8314420900012625
177,0.036574702452896735
178,0.16343451053780594
179,0.2819494974464944
180,0.4304060028681068
181,0.16684068102327956
182,0.5907357118000542
183,0.2286877860207441
184,0.7813034754994802
185,0.8385452697196898
186,0.5075023590077045
187,0.5724923386411017
188,0.872882995433519
189,0.09752861373933058
190,0.5224687782304763
191,0.18341096561549586
192,0.635889931232921
193,0.9587573625101334
194,0.6871112552831603
195,0.6230961359637237
196,0.858776753605928
197,0.7633931826403385
198,0.883101745986034
199,0.2093712016121983
200,0.6991787385405523
201,0.406563349402103
202,0.34068608487794705
203,0.7478887643854816
204,0.48856146881956847
205,0.8253001875155064
206,0.02673438282871286
207,0.1607571552067076
208,0.4178139588543377
209,0.01660324587730112
210,0.3469718205870889
211,0.7806638269552916
212,0.16060046973597128
213,0.2695993734603563
214,0.21822519634038146
215,0.39277438024418704
216,0.7774094410135294
217,0.733038030868097
218,0.7925206202432615
219,0.8264177920994441
220,0.7203323377131081
221,0.7111763255840408
222,0.24289184286685064
223,0.9700603823987892
224,0.886632936856642
225,0.5270190308484877
226,0.701106224614874
227,0.03501358710840319
228,0.4316986934991262
229,0.20557676631230473
230,0.28845485445868146
231,0.7427200398057922
232,0.5361311284607959
233,0.35857978640468274
234,0.7920096343179008
235,0.8164090808655684
236,0.3313944308502528
237,0.241480122170357
238,0.2524109263545052
239,0.609926941964481
240,0.6437653424771439
241,0.4216357407785305
242,0.23347095208022262
243,0.8585538036285281
244,0.8722962438828183
245,0.7783118420547217
246,0.31796528099619953
247,0.8620828292107647
248,0.18592972614770115
249,0.15264611982907855
250,0.9041936494546545
251,0.8524291448135796
252,0.6222463937190424
253,0.7346718307465734
254,0.5423560247345378
255,0.1772870128685393
256,0.6560585931270082
257,0.6543723648597263
258,0.05400976637151518
259,0.580731764058152
260,0.020719298297181256
261,0.7114709488519231
262,0.020866300236489804
