id,prediction
0,0.6495504843136491
1,0.7250448841685567
2,0.19917201054127268
3,0.8906979609203101
4,0.15547854794055133
5,0.9023171536640798
6,0.05801322209057172
7,0.16183214219193814
8,0.1193997136065822
9,0.9680388579842596
10,0.4042349589776199
11,0.6024668202616239
12,0.9532732769890764
13,0.16722352693542003
14,0.6486375039920723
15,0.953920237360681
16,0.1612762578828958
17,0.885402817701456
18,0.889849139451791
19,0.1636857741677018
20,0.9450508721103875
21,0.6990187951896278
22,0.5466541660547776
23,0.3235202215917605
24,0.18324795853667242
25,0.7619386291857337
26,0.9313382030943408
27,0.9293731159601637
28,0.6046778389710893
29,0.8965548968547762
30,0.8121469130609494
31,0.7891722006989978
32,0.5292741049762417
33,0.12485260619181016
34,0.8705852410673007
35,0.9195656332571788
36,0.25404464225178575
37,0.704742414142771
38,0.5591222721040678
39,0.2393847254575944
40,0.4561754561921432
41,0.1616771489545393
42,0.2010767517247554
43,0.38317503773336764
44,0.7553385037899923
45,0.919949443459897
46,0.637956343714188
47,0.2599401494260223
48,0.9132257201232855
49,0.7554471782915213
50,0.8215812717881239
51,0.2789733875468785
52,0.4534426988636037
53,0.0797234272974603
54,0.3714779994786979
55,0.6777530229507837
56,0.5095591060917136
57,0.965130352579406
58,0.047755101675606294
59,0.24955143697530108
60,0.9380059189202757
61,0.9379800410148987
62,0.942043558357338
63,0.2321374161074933
64,0.08781565370738902
65,0.2416377809236901
66,0.7526464880534123
67,0.3002144239711084
68,0.23250779791373277
69,0.4128475768652285
70,0.7655951803945532
71,0.8476263447341256
72,0.02838933924741453
73,0.19155975641869694
74,0.3140548320219015
75,0.6888187435301384
76,0.16404607450869893
77,0.9873170103169376
78,0.24913562499281602
79,0.6977295186913917
80,0.3926884403831863
81,0.7458084315352673
82,0.4919977772511773
83,0.6131630986193044
84,0.7115350174495848
85,0.26249487296435825
86,0.7568628743977781
87,0.17813628186878913
88,0.3011172646028136
89,0.34315884684534814
90,0.22290355798807873
91,0.04371399150086724
92,0.25221960789867237
93,0.8353578548622919
94,0.8582706758889301
95,0.6860569403187167
96,0.039740408314022195
97,0.823499493113275
98,0.9066747817889875
99,0.9460430957565745
100,0.3887632505344664
101,0.20974901047107603
102,0.7546674258596626
103,0.11641893102076845
104,0.24518786356492936
105,0.8108973250794627
106,0.6152613959893001
107,0.8880869726454496
108,0.03294182452103026
109,0.5892952675310161
110,0.8425434194669561
111,0.9278816146287244
112,0.14493640153454687
113,0.18189050177066626
114,0.3488267945666774
115,0.8407002760081086
116,0.846978053997393
117,0.24963434803483667
118,0.6028365522599768
119,0.28756768797849075
120,0.7533620266774379
121,0.8770920794561942
122,0.9656880309673681
123,0.1675149077143236
124,0.004745941563203914
125,0.33943733047519326
126,0.7771659048304692
127,0.12571786556637343
128,0.8774309348236516
129,0.19267478950744182
130,0.9477251344305727
131,0.3153198374073413
132,0.9473948630562706
133,0.233657175071078
134,0.8783031901720856
135,0.6075964515823604
136,0.14642769099079064
137,0.793110309248769
138,0.3630638251221755
139,0.8926554505106163
140,0.6842086421020241
141,0.6017694293575425
142,0.2319609243504075
143,0.4905984272220691
144,0.7482228522769253
145,0.18225677662979528
146,0.8071534935490248
147,0.9294495857867767
148,0.3070449607027205
149,0.7210874425497511
150,0.17998422047944593
151,0.6439320815955575
152,0.8358901840936809
153,0.11639262970180356
154,0.1715747610582104
155,0.605837805935012
156,0.23334904513830057
157,0.4027665230258759
158,0.4775746556819262
159,0.15897773771739818
160,0.6613073742754121
161,0.1725616718464043
162,0.4544348128387932
163,0.40694412236647926
164,0.6288081693670955
165,0.5207205718338
166,0.05713954458148923
167,0.12163251228563787
168,0.7953740770103936
